Rhynchospora fusca
Rhytidiadelphus triquetrus
Rhytidium rugosum
Ribes americanum
Ribes aureum
Ribes cereum
Ribes erythrocarpum
Ribes hudsonianum
Ribes inerme
Ribes lacustre
Ribes montigenum
Ribes nevadense
Ribes roezlii
Ribes sanguineum
Ribes triste
Ribes viburnifolium
Ribes viscosissimum
Riccia albida
Riella affinis
Rimularia caeca
Rinodina adirondackii
Rinodina silicicola
Robinia hispida
Robinia neomexicana
Robinia pseudoacacia
Roccella fimbriata
Romanzoffia californica
Rorippa curvisiliqua
Rorippa sessiliflora
Rorippa sinuata
Rorippa sylvestris
Rosa acicularis
Rosa arkansana
Rosa californica
Rosa carolina
Rosa gymnocarpa
Rosa nutkana
Rosa palustris
Rosa pisocarpa
Rosa rubiginosa
Rosa rugosa
Rosa setigera
Rosa virginiana
Rosa wichuraiana
Rosa woodsii
Rosmarinus officinalis
Roystonea borinquena
Rubus allegheniensis
Rubus alumnus
Rubus arcticus
Rubus argutus
Rubus baileyanus
Rubus canadensis
Rubus chamaemorus
Rubus cuneifolius
Rubus flagellaris
Rubus glandicaulis
Rubus hispidus
Rubus idaeus
Rubus invisus
Rubus laciniatus
Rubus leucodermis
Rubus occidentalis
Rubus odoratus
Rubus parviflorus
Rubus riograndis
Rubus spectabilis
Rubus ursinus
Rubus vermontanus
Rudbeckia hirta
Rudbeckia laciniata
Rudbeckia maxima
Rudbeckia nitida
Rudbeckia texana
Ruellia davisiorum
Ruellia humilis
Ruellia malacosperma
Ruellia strepens
Rumex aquaticus
Rumex arcticus
Rumex krausei
Rumex maritimus
Rumex pseudonatronatus
Rumex venosus
Ruppia anomala
Ruppia maritima
Sabal causiarum
Sabal minor
Sabal palmetto
Sabatia stellaris
Saccharum brevibarbe
Saccharum giganteum
Saccharum officinarum
Saccharum ravennae
Sacciolepis striata
Sagediopsis barbara
Sagina saginoides
Sagittaria cuneata
Sagittaria latifolia
Sagittaria platyphylla
Sairocarpus breweri
Salicornia depressa
Salicornia rubra
Salix L.
Salix alaxensis
Salix alba
Salix amygdaloides
Salix arbusculoides
Salix barclayi
Salix bebbiana
Salix bonplandiana
Salix boothii
Salix brachycarpa
Salix candida
Salix caroliniana
Salix commutata
Salix discolor
Salix drummondiana
Salix eriocephala
Salix exigua
Salix fuscescens
Salix geyeriana
Salix glauca
Salix gooddingii
Salix hastata
Salix hookeriana
Salix humilis
Salix interior
Salix irrorata
Salix lasiolepis
Salix lemmonii
Salix ligulifolia
Salix lucida
Salix lutea
Salix monticola
Salix nigra
Salix niphoclada
Salix orestera
Salix pentandra
Salix planifolia
Salix polaris
Salix prolixa
Salix pulchra
Salix purpurea
Salix reticulata
Salix richardsonii
Salix rotundifolia
Salix scouleriana
Salix sericea
Salix sessilifolia
Salix sitchensis
Salix taxifolia
Salix ×cottetii
Salix ×sepulcralis
Salvia azurea
Salvia dorrii
Salvinia auriculata
Sambucus nigra
Sambucus racemosa
Sanguisorba minor
Sanicula arctopoides
Sapindus saponaria
Saponaria officinalis
Sarcobatus vermiculatus
Sassafras albidum
Saxifraga odontoloma
Saxifragopsis fragarioides
Scabiosa caucasica
Scaevola gaudichaudiana
Scaevola sericea
Schedonorus arundinaceus
Schedonorus pratensis
Schefflera morototonii
Scheuchzeria palustris
Schinus terebinthifolius
Schisandra glabra
Schistostega pennata
Schizachyrium scoparium
Schizachyrium tenerum
Schoenoplectus acutus
Schoenoplectus americanus
Schoenoplectus californicus
Schoenoplectus heterochaetus
Schoenoplectus pungens
Schoenoplectus tabernaemontani
Schwetschkeopsis fabronia
Sciaphila multiflora
Scirpus atrovirens
Scirpus cyperinus
Scirpus georgianus
Scirpus hattorianus
Scirpus microcarpus
Scirpus pallidus
Scirpus pedicellatus
Scirpus pendulus
Scolochloa festucacea
Scouleria aquatica
Scutula miliaris
Secale cereale
Securigera varia
Sedella pumila
Selaginella apoda
Selaginella pilifera
Selenia grandis
Senecio flaccidus
Senecio hydrophiloides
Senecio integerrimus
Senecio triangularis
Senecio vulgaris
Senegalia greggii
Senna alata
Senna gaudichaudii
Senna marilandica
Sequoia sempervirens
Sequoiadendron giganteum
Serenoa repens
Sericocarpus tortifolius
Sesbania cannabina
Sesbania grandiflora
Sesbania tomentosa
Setaria barbata
Setaria italica
Setaria pumila
Setaria vulpiseta
Shepherdia argentea
Shepherdia canadensis
Sida ciliaris
Sidalcea elegans
Sidalcea neomexicana
Sidalcea oregana
Sideroxylon lycioides
Sideroxylon reclinatum
Sideroxylon thornei
Silene csereii
Silene involucrata
Silene oregana
Silene uralensis
Silphium compositum
Silphium perfoliatum
Simmondsia chinensis
Siphonoglossa sessilis
Sisymbrium altissimum
Sisyrinchium angustifolium
Sisyrinchium idahoense
Sisyrinchium langloisii
Sisyrinchium montanum
Sisyrinchium mucronatum
Sloanea berteriana
Smilax biltmoreana
Smilax bona-nox
Smilax glauca
Smilax laurifolia
Smilax rotundifolia
Smilax smallii
Smilax walteri
Solanum lycopersicum
Solanum melongena
Solenostemon scutellarioides
Solidago altissima
Solidago caesia
Solidago canadensis
Solidago fistulosa
Solidago flexicaulis
Solidago gigantea
Solidago missouriensis
Solidago multiradiata
Solidago nemoralis
Solidago patula
Solidago radula
Solidago rugosa
Solidago sempervirens
Solidago uliginosa
Solmsiella biseriata
Solorina octospora
Sophora chrysophylla
Sophora secundiflora
Sorbus americana
Sorbus aucuparia
Sorbus decora
Sorbus scopulina
Sorbus sitchensis
Sorghastrum nutans
Sorghum bicolor
Sorghum halepense
Sparganium americanum
Sparganium angustifolium
Sparganium eurycarpum
Spartina alterniflora
Spartina bakeri
Spartina cynosuroides
Spartina gracilis
Spartina patens
Spartina pectinata
Spartina spartinae
Sphaeralcea ambigua
Sphaeralcea coccinea
Sphaeralcea grossulariifolia
Sphaeralcea munroana
Sphaerellothecium minutum
Sphagnum angustifolium
Sphenoclea zeylanica
Sphenopholis obtusata
Sphinctospermum constrictum
Sphinctrina anglica
Spiraea alba
Spiraea betulifolia
Spiraea douglasii
Spiraea japonica
Spiraea prunifolia
Spiraea tomentosa
Spiraea trilobata
Spiranthes cernua
Spiranthes romanzoffiana
Spirodela polyrrhiza
Splachnum luteum
Spondias mombin
Sporobolus airoides
Sporobolus compositus
Sporobolus cryptandrus
Sporobolus flexuosus
Sporobolus heterolepis
Sporobolus interruptus
Sporobolus virginicus
Sporobolus wrightii
Stachys palustris
Stachys rothrockii
Stachys tenuifolia
Stahlia monosperma
Steinia geophana
Stellaria longifolia
Stellaria longipes
Stellaria nitens
Stellaria umbellata
Stemodia verticillata
Stenotaphrum secundatum
Stenotus armerioides
Stephanomeria blairii
Strigula connivens
Stuckenia filiformis
Stuckenia pectinata
Stylisma pickeringii
Stylosanthes fruticosa
Styphelia mariannensis
Styrax americanus
Styrax grandifolius
Suriana maritima
Swietenia macrophylla
Swietenia mahagoni
Symphoricarpos albus
Symphoricarpos occidentalis
Symphoricarpos orbiculatus
Symphoricarpos oreophilus
Symphyotrichum chilense
Symphyotrichum concolor
Symphyotrichum cordifolium
Symphyotrichum foliaceum
Symphyotrichum laeve
Symphyotrichum lanceolatum
Symphyotrichum lateriflorum
Symphyotrichum novi-belgii
Symphyotrichum patens
Symphyotrichum pilosum
Symphyotrichum prenanthoides
Symphyotrichum puniceum
Symphyotrichum subspicatum
Symphyotrichum subulatum
Symplocarpus foetidus
Symplocos micrantha
Symplocos tinctoria
Syringa reticulata
Syringa villosa
Syringa vulgaris
Syzygium cumini
Syzygium grande
Syzygospora bachmannii
Tabebuia heterophylla
Tacca leontopetaloides
Taeniatherum caput-medusae
Takakia ceratophylla
Tamarindus indica
Tamarix aphylla
Tapellaria epiphylla
Taraxacum officinale
Taxodium ascendens
Taxodium distichum
Taxus baccata
Taxus brevifolia
Taxus canadensis
Taxus cuspidata
Taxus ×media
Tecoma stans
Tephrosia chrysophylla
Terminalia catappa
Tetradymia canescens
Tetradymia glabrata
Tetradymia spinosa
Tetrodontium brownianum
Teucrium canadense
Thamnosma montana
Thelia lescurii
Thelypodiopsis aurea
Thelypteris dentata
Thelypteris noveboracensis
Thelypteris rupi-insularis
Thespesia grandiflora
Thespesia populnea
Thinopyrum intermedium
Thinopyrum ponticum
Thrombium mongolicum
Thuja occidentalis
Thuja plicata
Tilia americana
Tilia cordata
Tillandsia usneoides
Timmia megapolitana
Tiquilia nuttallii
Torreya taxifolia
Tortula subulata
Toxicodendron pubescens
Trachelospermum jasminoides
Tradescantia virginiana
Tragopogon dubius
Tragopogon porrifolius
Tragopogon pratensis
Trapa natans
Trema micrantha
Tremella cetrariicola
Trichilia hirta
Trichilia pallida
Trichocolea tomentella
Trichocoronis rivularis
Trichophorum cespitosum
Trichophorum pumilum
Trichostema laxum
Trichostomopsis australasiae
Trichostomum arcticum
Tridens flavus
Tridens strictus
Trifolium alexandrinum
Trifolium ambiguum
Trifolium amoenum
Trifolium fragiferum
Trifolium hirtum
Trifolium hybridum
Trifolium incarnatum
Trifolium longipes
Trifolium macrocephalum
Trifolium nigrescens
Trifolium pratense
Trifolium repens
Trifolium subterraneum
Trifolium vesiculosum
Trifolium wormskioldii
Triphysaria floribunda
Tripsacum dactyloides
Trisetum canescens
Trisetum spicatum
Trisetum wolfii
Tristiropsis acutangula
Triteleia grandiflora
Triticum aestivum
Tsuga canadensis
Tsuga caroliniana
Tsuga heterophylla
Tsuga mertensiana
Turpinia occidentalis
Typha angustifolia
Typha latifolia
Typha ×bethulona
Ulmus alata
Ulmus americana
Ulmus crassifolia
Ulmus parvifolia
Ulmus pumila
Ulmus rubra
Ulmus serotina
Ulmus thomasii
Ulva clathratioides
Umbellularia californica
Uniola paniculata
Urochloa brizantha
Urochloa maxima
Urochloa mutica
Urochloa platyphylla
Urochloa ramosa
Usnea hirta
Utricularia amethystina
Utricularia minor
Vaccinium angustifolium
Vaccinium arboreum
Vaccinium cespitosum
Vaccinium corymbosum
Vaccinium elliottii
Vaccinium membranaceum
Vaccinium ovalifolium
Vaccinium ovatum
Vaccinium parvifolium
Vaccinium scoparium
Vaccinium stamineum
Vaccinium uliginosum
Vaccinium vitis-idaea
Vachellia constricta
Valeriana occidentalis
Vallisneria americana
Veratrum californicum
Veratrum viride
Verbena bracteata
Verbena ×goodmanii
Verbesina encelioides
Vermilacinia cerebra
Vernonia missurica
Vernonia noveboracensis
Veronica americana
Veronica wormskjoldii
Verrucaria submersella
Vetiveria zizanioides
Vezdaea stipitata
Viburnum acerifolium
Viburnum dentatum
Viburnum edule
Viburnum lantana
Viburnum lantanoides
Viburnum lentago
Viburnum nudum
Viburnum obovatum
Viburnum opulus
Viburnum prunifolium
Viburnum rafinesqueanum
Viburnum recognitum
Vicia americana
Vicia benghalensis
Vicia cracca
Vicia grandiflora
Vicia lutea
Vicia sativa
Vicia villosa
Vigna radiata
Vigna unguiculata
Vinca minor
Viola macloskeyi
Viola pubescens
Viola purpurea
Viola sororia
Vitex divaricata
Vitis aestivalis
Vitis cinerea
Vitis mustangensis
Vitis palmata
Vitis riparia
Vitis rotundifolia
Vitis shuttleworthii
Vitis vulpina
Vulpia myuros
Wallenia lamarckiana
Weinmannia pinnata
Wikstroemia oahuensis
Wikstroemia uva-ursi
Wisteria frutescens
Wyethia amplexicaulis
Wyethia mollis
Xerophyllum tenax
Xiphidium caeruleum
Xyris baldwiniana
Yucca aloifolia
Yucca baccata
Yucca baileyi
Yucca brevifolia
Yucca elata
Yucca glauca
Zamia pumila
Zannichellia palustris
Zanthoxylum kauaense
Zea mays
Zelkova serrata
Zenobia pulverulenta
Zephyranthes atamasca
Zephyranthes treatiae
Zigadenus paniculatus
Zizania aquatica
Zizaniopsis miliacea
Zoysia japonica
Zoysia matrella
Zygodon viridissimus
×Hesperotropsis leylandii
